metaphor	implied comparison; CF. simile	Barron4841
soar	rise or fly high in the air; Ex. The rocket soared into the sky.	Barron4841
metaphysical	pertaining to speculative philosophy; of metaphysics; N. metaphysics: branch of philosophy that examines the nature of reality	Barron4841
mete	measure; distribute; administer; Ex. mete out justice/punishment	Barron4841
meteoric	like a meteor; swift; momentarily brilliant; Ex. meteoric rise to fame; N. meteor	Barron4841
methodical	systematic; N. method: systematic method of procedure	Barron4841
meticulous	excessively careful   (with great attention to detail); painstaking; scrupulous	Barron4841
metropolis	large city	Barron4841
mettle	courage   (to continue bravely in spite of difficulties); spirit; ADJ. mettlesome	Barron4841
miasma	swamp gas; heavy vaporous atmosphere often emanating from decaying matter; pervasive corrupting influence; noxious atmosphere or influence	Barron4841
swamp	wetland; marsh; V: flood; overwhelm; drench in with liquid	Barron4841
microcosm	small representative world; world in miniature; Ex. microcosm of English society	Barron4841
miniature	small model; small painting; ADJ: small	Barron4841
migrant	changing its habitat; wandering; Ex. migrant birds/workers; N: one that migrates	Barron4841
migratory	wandering; V. migrate: move from one region and settle in another; move periodically from one region to another	Barron4841
milieu	social environment; means of expression; Ex. feel out of one'milieu; Ex. His proper milieu is watercolor.	Barron4841
militant	combative; bellicose; N.	Barron4841
militate	work against; Ex. militate against the chances of promotion; CF. serve as a soldier	Barron4841
militia	army composed of ordinary citizens rather than professional soldiers	Barron4841
millennium	thousand-year period   (as in the New Testament); hoped-for period of happiness and prosperity	Barron4841
mimicry	imitation	Barron4841
mime	pantomime  (act without dialogue); mimicry; mimer; V: mimic; pantomime	Barron4841
minatory	menacing; threatening	Barron4841
mincing	affectedly dainty  (delicate); V. mince: cut   (esp. meat) into very small pieces; walk with exaggerated primness; walk in an unnatural way, taking little short steps; Ex. The actor minced across the stage; CF. mincemeat; CF. mincer	Barron4841
dainty	delicate; delicately beautiful; fastidious; not easy to please; Ex. dainty movement/dress	Barron4841
exquisite	delicate; very finely made; extremely beautiful; Ex. exquisite piece of jewelry	Barron4841
choice	delicate; of very fine quality	Barron4841
minion	servile dependent; obsequious follower	Barron4841
minuscule  (miniscule)	extremely small	Barron4841
minute	extremely small; CF. minutes: official record of the proceedings at a meeting	Barron4841
minutiae	petty or trivial details; CF. minutia	Barron4841
mirage	unreal reflection; optical illusion	Barron4841
mire	entangle; stick in swampy ground; stick or sink in mire; N: bog; deep mud; Ex. sucked deeper into the mire	Barron4841
mirth	merriment; laughter	Barron4841
misadventure	mischance; ill luck; Ex. death by misadventure	Barron4841
misanthrope	one who hates mankind; misanthropist	Barron4841
vile	despicable; unpleasant; disgusting; Ex. vile slander	Barron4841
misapprehension	error; misunderstanding; V. misapprehend	Barron4841
miscellany	mixture of writings on various subjects; collection of various items	Barron4841
miscellaneous	made up of a variety of parts	Barron4841
mischance	ill luck	Barron4841
misconstrue	interpret incorrectly; misinterpret; misjudge	Barron4841
miscreant	wretch; wrongdoer; villain; Ex. kindness to the miscreant; CF. believe	Barron4841
wretch	miserable person; bad or despicable person; ADJ. wretched: miserable; bad; contemptible; vile	Barron4841
misdemeanor	minor crime; misdeed; wrongdoing	Barron4841
misconduct	immoral behavior; bad management; V.	Barron4841
miserly	stingy; mean	Barron4841
misgivings	doubts	Barron4841
mishap	unfortunate accident	Barron4841
misnomer	wrong or improper name; incorrect designation	Barron4841
misogamy	hatred of marriage	Barron4841
misogynist	hater of woman; CF. misogyny	Barron4841
missile	object to be thrown or projected	Barron4841
missive	letter; written statement; CF. sent	Barron4841
mite	very small object or insect-like creature; small coin	Barron4841
mitigate	appease; moderate; make or become less in force or intensity	Barron4841
mnemonic	pertaining to memory; assisting the memory; N: device, such as as formula or rhyme, used as a mnemonic aid	Barron4841
mobile	movable; not fixed; N. mobility	Barron4841
mock	ridicule; deride; imitate often in derision	Barron4841
mode	prevailing style; current fashion; manner; way of doing something; Ex. in the latest mode; Ex. simple mode of life	Barron4841
modicum	limited quantity; small amount; Ex. He does not have a modicum of sense; CF. moderate	Barron4841
modish	fashionable; conforming to the current fashion	Barron4841
modulate	tone down in intensity; change the intensity or tone of; regulate; change from one musical key to another; Ex. modulate from E to G	Barron4841
mogul	powerful person; Ex. oil moguls; CF. Mogol, Moghul; CF. Mongolian	Barron4841
molecule	the smallest particle   (one or more atoms) of a substance that has all the properties of that substance	Barron4841
mollify	soothe an angry person	Barron4841
mollycoddle	pamper; coddle; baby; indulge excessively	Barron4841
molt  (moult)	periodically shed or cast off hairs or feathers   (for replacement by a new growth)	Barron4841
molten	melted; Ex. molten lava	Barron4841
momentous	very important; N. moment; CF. momentary	Barron4841
momentum	quantity of motion of a moving body; impetus; moving force	Barron4841
monarchy	government under a single ruler	Barron4841
monastic	related to monks or monasteries; removed from worldly concerns	Barron4841
monetary	pertaining to money	Barron4841
monochromatic	having only one color	Barron4841
monochrome	painting in only one color; ADJ.	Barron4841
monogram	design composed of one or more initials of a name; V.	Barron4841
monograph	scholarly article	Barron4841
monolithic	solidly uniform; unchangeable; unyielding; N. monolith: large block of stone	Barron4841
monotheism	belief in one God	Barron4841
monotony	sameness leading to boredom; monotonousness; ADJ. monotonous; CF. monotone	Barron4841
monumental	massive; impressively large; built as a monument	Barron4841
moodiness	fits of depression or gloom; ADJ. moody: given to changeable moods; subject to periods of depression; gloomy CF. mood: state of mind or emotion	Barron4841
moratorium	legal delay of payment or action; Ex. declare moratorium on the building of new houses	Barron4841
morbid	given to unwholesome or unhealthy thought; moody; characteristic of disease; Ex. morbid curiosity; N. morbidity; CF. disease	Barron4841
mordant	biting; sarcastic; stinging;   (apprec.) incisive; cutting; Ex. mordant pen/wit	Barron4841
mores	conventions; moral standards; moral customs	Barron4841
moribund	dying; at the point of death; CF. death	Barron4841
morose	ill-humored; sullen; sullenly melancholy	Barron4841
mortician	undertaker; CF. death	Barron4841
undertaker	funeral director; one whose business is to arrange burials	Barron4841
mortify	humiliate by embarassing excessively; shame; punish the flesh; discipline   (one'body) by self-denial; Ex. mortified by her blunder; Ex. mortify the flesh; CF. cause to die	Barron4841
mosaic	picture made of small colorful inlaid tiles; ADJ.	Barron4841
mote	small speck   (esp. of dust)	Barron4841
speck	small piece or mark; Ex. speck of dust in the eye	Barron4841
motif	theme; recurrent thematic element in a musical or literary work; single or repeated pattern; figure	Barron4841
motility	ability to move spontaneously; ADJ. motile: moving spontaneously	Barron4841
motley	multi-colored   (as of a garment worn by a jester); mixed; heterogeneous; CF. jester: one who jests   (as a paid fool at medieval courts)	Barron4841
motto	brief statement used to express a principle	Barron4841
mottled	blotched in coloring; spotted; Ex. mottled face; V. mottle: mark with blotches of different colors	Barron4841
blotch	spot; blot; CF. blot+botch	Barron4841
blemish	mar; spoil the beauty or perfection of; N: flaw or defect   (that spoils perfection); Ex. blemishes in the crystal; CF. unblemished	Barron4841
mountebank	charlatan; boastful pretender	Barron4841
peddle	travel about selling   (wares); CF. foot	Barron4841
muddle	confuse; mix up confusedly; N: state of confusion	Barron4841
muggy	  (of weather) warm and damp	Barron4841
mulct	defraud a person of something; swindle; Ex. mulct the boy of his legacy	Barron4841
multifarious	varied; greatly diversified; Ex. multifarious activities	Barron4841
multiform	having many forms	Barron4841
multilingual	having many languages; fluent in several languages	Barron4841
multiplicity	state of being numerous or multiple; large number; Ex. multiplicity of details; ADJ. multiple: of more than one element	Barron4841
mundane	worldly as opposed to spiritual; everyday; of the ordinary; Ex. mundane existence; CF. world	Barron4841
munificent	very generous in giving; Ex. munificent benefactor; N. munificience	Barron4841
mural	wall painting	Barron4841
murky	dark and gloomy; thick with fog; vague; Ex. murky night/fog; N. murk: partial or complete darkness; gloom	Barron4841
muse	ponder at length; N: source of inspiration   (esp. of a poet)	Barron4841
musky	having the odor of musk; N. musk: odorous substance secreted by an Asian deer	Barron4841
muster	gather; assemble   (troops); Ex. muster up one'strength for the ordeal; N.	Barron4841
musty	stale   (in odor or taste); spoiled by age; CF. moist	Barron4841
mutability	ability to change in form; fickleness; ADJ. mutable: able to change; fickle; CF. mutate; CF. mutant	Barron4841
muted	silent; muffled; toned down; Ex. muted traffic noise	Barron4841
mute	silent; without speech; not pronounced; unable to speak; N: one who is incapable of speech; V: soften the sound, color, shade of	Barron4841
mutilate	maim; injure lastingly; deprive of a limb or an essential part	Barron4841
mutinous	unruly; rebellious; Ex. mutinous teenagers; N. mutiny: open rebellion; CF. mutineer	Barron4841
myopic	nearsighted; lacking foresight; N. myopia	Barron4841
myriad	very large number; ADJ. CF. ten thousand	Barron4841
nadir	lowest point; point on the celestial sphere diametrically opposite the zenith	Barron4841
naivet\'e  (naivety)	"""quality of being unsophisticated; simplicity; artlessness; gullibility; ADJ. naive  (na\""""ive): ingenuous; lacking worldliness; simple; credulous"""	Barron4841
narcissist	conceited person; N. narcissism; CF. narcissus	Barron4841
narrative	related to telling a story; N: narrated account; story; V. narrate: tell   (a story); CF. narration	Barron4841
nascent	incipient; coming into being or existence; Ex. nascent ability in music	Barron4841
natation	swimming	Barron4841
natty	neatly or smartly dressed; dapper; smart; Ex. natty dresser	Barron4841
smart	intelligent; quick and energetic; fashionable; Ex. smart pace/restaurant; V: cause or feel a sharp pain; N: smarting pain	Barron4841
nauseate	cause to become sick; fill with disgust; fill nausea	Barron4841
nausea	feeling of sickness and desire to vomit; disgust; CF. seasickness	Barron4841
nauseous	causing nausea; feeling nausea	Barron4841
nautical	pertaining to ships or navigation	Barron4841
navigable	  (of a body of water) wide and deep enough to allow ships to pass through;   (of a ship or aircraft) able to be steered	Barron4841
nebulous	vague; hazy; cloudy; of a nebula; Ex. nebulous proposal	Barron4841
nebula	diffuse mass of interstellar dust or gas; galaxy	Barron4841
necromancy	black magic; sorcery; dealings with the dead; art that professes to communicate with the spirits of the dead so as to predict the future; CF. necromancer; CF. necro+divination; CF. necro-: death; Ex. necropolis	Barron4841
nefarious	very wicked	Barron4841
negate	cancel out; nullify; cause to have no effect; deny; N. negation	Barron4841
negligence	neglect; failure to take reasonable care; ADJ. negligent: neglectful; lax; not taking enough care	Barron4841
negligible	so small, trifling, or unimportant as to be easily disregarded	Barron4841
nemesis	someone seeking revenge; source of downfall or ruin; CF. Nemesis	Barron4841
neologism	new or newly coined word or phrase	Barron4841
neophyte	recent convert; new member of a religious group; beginner; CF. plant	Barron4841
nepotism	favoritism   (to a relative); CF. nephew	Barron4841
favoritism	display of partiality toward a favored person	Barron4841
nether	lower; Ex. nether garments/regions	Barron4841
nettle	irritate; annoy; vex; ADJ. nettlesome	Barron4841
nexus	connection	Barron4841
nib	beak  (bill); pen point	Barron4841
nicety	precision; accuracy; minute distinction or difference; Ex. to a nicety: exactly; precisely; Ex. distinguish between niceties	Barron4841
niggardly	meanly stingy; parsimonious; N. niggard: stingy person	Barron4841
niggle	spend too much time on minor points   (esp. when finding fault); find fault; Ex. niggle over details; ADJ. niggling	Barron4841
nihilist	one who considers traditional beliefs to be groundless and existence meaningless; absolute skeptic; revolutionary terrorist; CF. nihilism: belief that nothing has meaning or value; belief that destruction of existing political or social institutions is necessary for future improvement	Barron4841
nip	snip off; stop something'growth or development; bite; make numb with cold; Ex. nip the plan; Ex. A guard dog nipped the postman; Ex. fingers nipped by the extreme chill	Barron4841
snip	short quick cut with scissors; V: cut with scissors	Barron4841
pinch	squeeze between the thumb and a finger, or other edges; Ex. I had to pinch myself to make sure I wasn't dreaming. N: amount that can be held between the thumb and a finger	Barron4841
nirvana	in Buddhist teachings, the ideal state in which the individual loses himself in the attainment of an impersonal beatitude	Barron4841
impersonal	not being a person; not showing personal feelings; Ex. impersonal force/manner/organization	Barron4841
nocturnal	done or active at night; Ex. nocturnal animals/raids; CF. nocturne	Barron4841
noisome	foul smelling; very unpleasant; unwholesome	Barron4841
nomadic	wandering; N. nomad: tribe who migrates from place to place	Barron4841
nomenclature	terminology  (system of specialized words); system of names or naming things	Barron4841
nominal	in name only; of a name; trifling;   (of a sum of money) very small; CF. nominate: propose as a candidate; appoint	Barron4841
nonchalance	indifference; lack of concern; composure; ADJ. nonchalant: unconcerned; cool; indifferent; Ex. nonchalant attitude to his debts	Barron4841
noncommittal	neutral; refusing commitment to a particular opinion; unpledged; undecided	Barron4841
nondescript	undistinctive; ordinary; ordinary-looking; Ex. nondescript fellow in a crowd	Barron4841
nonentity	person of no importance; nonexistence	Barron4841
nonplus	put at a loss; bring to a halt by confusion; perplex; CF. no more	Barron4841
nostalgia	homesickness; longing for the past; Ex. nostalgia for the clothes of 1920s; ADJ. nostalgic	Barron4841
nostrum	questionable medicine; quack medicine; CF. our   (remedy)	Barron4841
notable	conspicuous; worthy of note; remarkable; important; distinguished; noted	Barron4841
notoriety	disrepute; ill fame	Barron4841
nova	star that suddenly becomes much brighter and then returns to its original brightness	Barron4841
novelty	something new; newness; ADJ. novel: new; original	Barron4841
novice	beginner	Barron4841
noxious	harmful; CF. obnoxious	Barron4841
nuance	shade of slight difference in meaning or color; subtle distinction	Barron4841
shade	slight difference in degree; nuance; degree of color; Ex. shades of meaning/grey	Barron4841
gradation	series of gradual stages; degree in such a progression	Barron4841
nubile	marriageable; of marriageable age; CF. connubial	Barron4841
nugatory	worthless; futile	Barron4841
nullify	make invalid; make null; invalidate	Barron4841
numismatist	person who collects coins; N. numismatics: study or collection of money, coins, and medals	Barron4841
nurture	nourish; feed; educate; rear; care for while it is growing or developing; foster; cultivate; N: something that nourishes; rearing	Barron4841
nutrient	nourishing substance; ADJ: providing nourishment	Barron4841
nutrition	process of nourishing or being nourished; CF. malnutrition	Barron4841
nutritious	providing nourishment	Barron4841
nourish	provide with food necessary for life and growth	Barron4841
nourishment	something that nourishes; food	Barron4841
oaf	stupid awkward person; CF. elf	Barron4841
obdurate	stubborn; refusing to change one'belief	Barron4841
obeisance	bow   (to show respect and obedience)	Barron4841
obelisk	tall column tapering  (becoming gradually narrower toward the end) and ending in a pyramid	Barron4841
obese	excessively fat; N. obesity	Barron4841
obfuscate	confuse; muddle; cause confusion; make needlessly complex; make so confused as to be difficult to understand	Barron4841
obituary	death notice   (esp. in a newspaper); ADJ.	Barron4841
objective	not influenced by emotions; fair; N: goal; aim	Barron4841
obligatory	binding; required; compulsory; V. oblige: constrain; make grateful; do a favor; accommodate	Barron4841
oblique	indirect; slanting   (deviating from the perpendicular or from a straight line); Ex. oblique reference	Barron4841
obliterate	destroy completely; wipe out; Ex. obliterate the village	Barron4841
oblivion	obscurity; condition of being completely forgotten; forgetfulness	Barron4841
oblivious	inattentive or unmindful; unaware; wholly absorbed; forgetful  (having the habit of forgetting)	Barron4841
obloquy	slander; disgrace; infamy	Barron4841
obnoxious	offensive; disagreeable; Ex. obnoxious smell	Barron4841
obscure	dark; vague; unclear; not well known; Ex. obscure meaning/village; V: darken; cover; make unclear; Ex. obscure the moon/meaning	Barron4841
obsequious	slavishly attentive; servile; full of servile compliance; sycophantic	Barron4841
slavish	of or like a slave; servile; showing no originality; copied very closely; Ex. slavish devotion/copy of the original	Barron4841
obsequy	funeral ceremony	Barron4841
obsessive	related to thinking about something constantly; of an obsession; preoccupying; N. obsession: compulsive preoccupation with a fixed idea; compulsive idea; V. obsess: preoccupy the mind of excessively	Barron4841
obsidian	black volcanic rock	Barron4841
scion	detached plant shoot used in grafting; descendant	Barron4841
obsolete	outmoded; no longer used	Barron4841
obstetrician	physician specializing in delivery  (assisting in giving birth) of babies; N. obstetrics; CF. midwife	Barron4841
obstinate	stubborn; hard to control or treat; Ex. obstinate cough; N. obstinacy	Barron4841
obstreperous	boisterous; noisy and uncontrollable	Barron4841
obtrude	push   (oneself or one'ideas) forward or intrude; impose   (oneself or one'ideas) on others; butt in; stick out or extrude; thrust out; Ex. obtrude A on B; ADJ. obtrusive; N. obtrusion; CF. unobtrusive	Barron4841
obtuse	blunt; not sharp; stupid; slow in understanding	Barron4841
obviate	make unnecessary; get rid of; Ex. obviate the need	Barron4841
Occident	the West	Barron4841
occlude	shut; close; obstruct; Ex. A blood clot occluded an artery.	Barron4841
occult	mysterious; secret; supernatural; beyond human comprehension; CF. mysterious to human ?; OP. bare	Barron4841
oculist	physician who specializes in treatment of the eyes	Barron4841
odious	arousing strong dislike; hateful  (causing hatred); vile	Barron4841
odium	detestation; quality of being odious; hatefulness; disrepute   (resulting from hateful conduct)	Barron4841
odoriferous	giving off an odor	Barron4841
odorous	having an odor	Barron4841
odyssey	long, eventful, adventurous journey	Barron4841
offensive	attacking; insulting; distasteful; V. offend: violate; hurt the feelings of; N. offense: offending; violating of a moral or social code; crime; attack; Ex. first offense	Barron4841
offhand	casual; done without prior thought or preparation	Barron4841
officious	meddlesome; excessively pushy in offering one'services; overly eager in offering unwanted services or advices; Ex. officious bellboy	Barron4841
pushy	disagreeably aggressive	Barron4841
ogle	look at amorously; make eyes at; Ex. old men ogling young girls	Barron4841
olfactory	concerning the sense of smell	Barron4841
oligarchy	government by a privileged few	Barron4841
ominous	threatening; of an evil omen	Barron4841
threat	sign or warning   (of coming danger); Ex. threat of rain; V: express a threat; give warning of   (something bad); Ex. The cloud threatens rain.	Barron4841
omnipotent	all-powerful; having unlimited power	Barron4841
omnipresent	universally present; ubiquitous	Barron4841
omniscient	all-knowing	Barron4841
omnivorous	eating both plant and animal food; devouring everything	Barron4841
onerous	burdensome	Barron4841
onomatopoeia	words formed in imitation of natural sounds	Barron4841
rustle	make slight sounds like silk moving or being rubbed together	Barron4841
onslaught	vicious assault; fierce attack; Ex. unexpected onslaught of the enemy	Barron4841
slaughter	killing of animals for food; massacre; V: butcher   (animals) for food; kill in large numbers	Barron4841
onus	burden; responsibility	Barron4841
spare	give; use; refrain from harming; save from experiencing; exempt; Ex. spare me 5 minutes; Ex. Take this money and spare my life; Ex. The emperor was spared the onus; ADJ: kept in reserve; free for other use; unoccupied; Ex. spare time	Barron4841
opalescent	iridescent; lustrous; like an opal; N. opalescence	Barron4841
opaque	dark; not transparent; N. opacity	Barron4841
opiate	medicine to induce sleep or deaden pain; something that relieves emotions or causes inaction; sleep-producing drug containing opium	Barron4841
opportune	timely; well-chosen	Barron4841
opportunist	individual who sacrifices principles for expediency by taking advantage of circumstances; N. opportunism	Barron4841
opprobrium	infamy; disgrace arising from shameful conduct; vilification  (slander); scorn; contempt; Ex. opprobrium hurled against him; ADJ. opprobrious: expressing contempt; shameful or infamous	Barron4841
optician	maker and seller of eyeglasses	Barron4841
optimist	person who looks on the bright side; N. optimism	Barron4841
optimum	most favorable; optimal; N: most favorable condition	Barron4841
optional	not compulsory; left to one'choice; N. option: act of choosing; choice; freedom or power to choose; something available as a choice; Ex. have no option; Ex. two options	Barron4841
optometrist	one who fits glasses to remedy visual defects	Barron4841
opulence	extreme wealth; luxuriousness; abundance; ADJ. opulent: possessing great wealth; abundant	Barron4841
opus	work   (esp. musical composition); Ex. magnum opus: masterpiece; CF. opera	Barron4841
oracular	of an oracle; prophetic; uttered as if with divine authority; mysterious or ambiguous; hard to understand; N. oracle: wiser person; prophecy made by an oracle	Barron4841
orator	public speaker	Barron4841
oratorio	dramatic poem set to music; long musical work with singing but without acting; CF. cantata	Barron4841
ordain	decree or command; grant holy orders; predestine; install as a minister, priest, or rabbi; N. ordainment; CF. ordination	Barron4841
ordeal	severe trial or affliction; difficult experience; trial  (test of patience or endurance); affliction	Barron4841
ordinance	decree; authoritative order	Barron4841
ordination	ceremony conferring holy orders; ceremony of ordaining a priest	Barron4841
orgy	wild drunken revelry; unrestrained indulgence in an activity; Ex. orgy of shopping	Barron4841
orient	get one'bearings; adjust; make familiar with a situation; orientate	Barron4841
orientation	act of finding oneself in society; orienting	Barron4841
orifice	mouthlike opening; small opening   (esp. to a cavern or passage of the body); CF. mouth	Barron4841
ornate	excessively or elaborately decorated	Barron4841
ornithologist	scientific student of birds; N. ornithology: scientific study of birds	Barron4841
orthodox	traditional;   (of someone) conservative in belief; adhering to an established doctrine	Barron4841
orthography	correct spelling; CF. ortho-: straight; correct; Ex. orthodontics	Barron4841
oscillate	vibrate pendulumlike; waver	Barron4841
osseous	made of bone; bony	Barron4841
ossify	change or harden into bone; become hard and unchanging in one'ideas	Barron4841
ostensible	apparent; appearing as such; professed  (pretended); pretended; Ex. ostensible purpose of the expedition	Barron4841
apparent	evident; easily seen or understood; appearing as such; Ex. apparent improvement	Barron4841
ostentatious	showy; trying to attract attention; pretentious; N. ostentation: showy display	Barron4841
ostracize	banish from a group; exclude from public favor; ban; Ex. His friends ostracized him. N. ostracism	Barron4841
blackball	vote against   (an applicant); ostracize; N: negative vote	Barron4841
oust	expel; drive out; force out; N. ouster: ousting	Barron4841
outlandish	bizzare; peculiar; unconventional	Barron4841
outmoded	no longer in fashion or use; no longer stylish; old-fashioned	Barron4841
outskirts	fringes; outer borders   (as of a city); Ex. outskirts of Boston	Barron4841
outspoken	candid; blunt	Barron4841
blunt	having a dull edge; abrupt and frank in speech or manner; brusque; V: make or become blunt	Barron4841
outstrip	outrun; surpass; outdo	Barron4841
outwit	outsmart; defeat by behaving more cleverly	Barron4841
ovation	enthusiastic applause	Barron4841
overbearing	bossy; domineering and arrogant; decisively important; Ex. overbearing manner/importance; V. overbear: dominate	Barron4841
overt	open to view; public; not secret; CF. covert	Barron4841
overweening	arrogant; presumptuous	Barron4841
overwrought	nervous or excited; extremely agitated; hysterical; wrought-up; CF. wrought: made or done	Barron4841
hysteria	excessive or uncontrollable excitement; N. hysteric: person suffering from hysteria; CF. hysterics: attack of hysteria	Barron4841
ovoid	egg-shaped; CF. ovum; CF. ovulate	Barron4841
pachyderm	thick-skinned animal	Barron4841
pacifist	one opposed to force; antimilitarist; ADJ. N. pacifism: opposition to war as a means of resolving disputes	Barron4841
pacify	soothe; make calm or quiet; subdue; bring peace to	Barron4841
paean	song of praise or joy; Ex. paeans celebrating the victory	Barron4841
painstaking	taking pains; showing hard work; taking great care; very careful and through	Barron4841
palatable	agreeable; pleasing to the taste	Barron4841
palate	roof of the mouth; sense of the taste	Barron4841
palatial	of or suitable for a palace; magnificent	Barron4841
paleontology	study of prehistoric life or fossils; CF. paleo-: ancient or prehistoric; Ex. paleography: study of ancient written documents	Barron4841
palette	board on which painter mixes pigments  (coloring matters)	Barron4841
palimpsest	parchment or piece of writing material used for second time after original writing has been erased	Barron4841
parchment	writing material made from the skin of a sheep or goat	Barron4841
pall	become boring; grow tiresome	Barron4841
pallet	small poor bed; Ex. straw pallet	Barron4841
palliate	ease pain   (without curing); make less severe or offensive   (a crime or illness)	Barron4841
pallid	pale; wan; Ex. pallid complexion	Barron4841
palpable	tangible;   (of something bad) easily perceptible; obvious; Ex. palpable blunder	Barron4841
palpitate	throb; beat rapidly; flutter; tremble; Ex. Her heart began to palpitate.	Barron4841
throb	  (of a heart or machine) beat rapidly or violently; N. Ex. hearthrob: heartbeat; sweetheart	Barron4841
paltry	insignificant; petty; trifling; contemptible; Ex. paltry sum; CF. trash	Barron4841
pan	criticize harshly	Barron4841
panacea	cure-all; remedy for all diseases	Barron4841
panache	flair; manner of doing things without any difficulty   (causing admiration); flamboyance; bunch of feathers   (on a helmet); Ex. with great panache; CF. ÀÜ ¾Æ·¡·Î ÃµÀ» »©³»´Â ¼Ø¾¾	Barron4841
pandemic	widespread; affecting the majority of people; N: pandemic disease; CF. all people	Barron4841
pandemonium	wild tumult  (commotion); wild noisy disorder; CF. Paradise Lost	Barron4841
pander	cater to   (the low desires of others)	Barron4841
cater	provide food and drink   (for); cater to: try to satisfy   (desires of a bad kind)	Barron4841
panegyric	formal praise; encomium; Ex. I don't deserve such panegyrics.	Barron4841
panoramic	denoting an unobstructed and comprehensive view; N. panorama: unbroken view of a wide area	Barron4841
pantomime	acting without dialogue; V.	Barron4841
papyrus	ancient paper made from stem of papyrus plant	Barron4841
parable	short simple story teaching a moral	Barron4841
paradigm	model; example that serves as a model; pattern; list of all the inflectional forms of a word	Barron4841
paradox	something apparently contradictory in nature   (that may nonetheless be true); statement that looks false but is actually correct	Barron4841
paragon	model of perfection; Ex. paragon of virtue	Barron4841
parallelism	state of being parallel; similarity; analogy	Barron4841
parallel	similar; analogous; corresponding; N: parallel line; person or thing that is parallel   (to another); similarity; Ex. know of no parallel to the case; Ex. without parallel; V: be similar to; make parallel; Ex. Your experience parallels mine; CF. unparalleled	Barron4841
parameter	limit; independent variable; Ex. parameters of the problem; Ex. within the parameters of the budget	Barron4841
paramount	foremost in importance; supreme; CF. para-: beyond; above; Ex. paranormal	Barron4841
paramour	illicit lover	Barron4841
inamorata	woman whom a man loves	Barron4841
paranoia	psychosis marked by delusions of grandeur or persecution; N: ADJ: paranoid, paranoiac	Barron4841
paraphernalia	equipment; odds and ends used in a particular activity; personal belongings; Ex. photographic paraphernalia; CF. married woman'property exclusive of her dowry	Barron4841
dowry	money or property brought by a bride to her husband at marriage	Barron4841
paraphrase	restate a passage in one'own words while retaining thought of author; N: restatement of a text in other words	Barron4841
parasite	animal or plant living on another; toady; sycophant; CF. para-: beside	Barron4841
infest	inhabit in numbers large enough to be harmful; Ex. Mice infested the house; Ex. shark-infested waters	Barron4841
parched	extremely dry; very thirsty; V. parch: make or become extremely dry   (by exposure to heat)	Barron4841
pariah	social outcast; Ex. Mariah the pariah	Barron4841
outcast	one that has been excluded from a society; ADJ.	Barron4841
parity	equality; close resemblance; CF. disparate	Barron4841
parlance	language; manner of speaking; idiom; Ex. in legal/common parlance	Barron4841
parley	conference   (between opponents); CF. speak	Barron4841
parochial	narrow in scope or outlook; provincial; related to parishes	Barron4841
parish	area in the care of a single priest and served by one main church	Barron4841
outlook	point of view; view from a particular place; expectation for the future; prospect; Ex. outlook on life; Ex. pleasing outlook; Ex. weather outlook	Barron4841
parody	humorous imitation; spoof; takeoff; travesty; V.	Barron4841
spoof	parody	Barron4841
takeoff	burlesque; act of leaving the ground	Barron4841
paroxysm	fit or attack of pain, laughter, rage; sudden outburst	Barron4841
parquet	floor made of wood strips inlaid in a mosaic like matter; CF. strip: long narrow piece	Barron4841
parry	ward off a blow; deflect; Ex. He parried the unwelcome question very skillfully; N. CF. ¸·´Â´Ù´Â °³³äÀÌ ¾Æ´Ô	Barron4841
ward	administrative division of a city; division in a hospital or prison; incompetent person placed under the protection of a guardian; V: guard; ward off: avert	Barron4841
parsimony	stinginess; excessive frugality; ADJ. parsimonious	Barron4841
partial	incomplete; favoring one side over another; having a liking for something	Barron4841
partiality	state of being partial; inclination; favorable bias; special fondness; preference	Barron4841
partisan	one-sided; prejudiced; committed to a party   (with dislike of any others); N: strong supporter of a party; guerrilla	Barron4841
parvenu	upstart; newly rich person	Barron4841
partition	divide into parts	Barron4841
pass\'e	old-fashioned; past the prime	Barron4841
passive	not active; acted upon; receiving an action without acting in return; accepting without resistance	Barron4841
pastiche	imitation of another'style in musical composition or in writing; work of art openly imitating the works of other artists	Barron4841
pastoral	rural; of rural life; idyllic; of a pastor	Barron4841
patent	obvious; easily seen; open for the public to read; of or protected by a patent; Ex. patent to everyone; N.	Barron4841
pathetic	causing sadness, compassion, pity; touching	Barron4841
touching	causing a feeling of pity or sympathy; pathetic; V. touch: cause to feel pity or sympathy; ADJ. touched	Barron4841
pathological	pertaining to disease; N. pathology: study of disease	Barron4841
pathos	tender sorrow; pity; quality in art or literature that produces these feelings; Ex. pathos that runs through the novel	Barron4841
patina	green crust on old bronze works or copper; tone slowly taken by varnished painting	Barron4841
varnish	paint used to coat a surface with a glossy film; glossy coating produced by using this substance; Ex. nail varnish; V.	Barron4841
patois	local or provincial dialect	Barron4841
patriarch	father and ruler of a family or tribe	Barron4841
patrician	noble; aristocratic; N: person of high rank; aristocrat; CF. member of the governing classes in ancient Rome; CF. plebian	Barron4841
patronize	support; act superior toward; treat in a condescending manner; be a customer of; N. patron: one that supports; regular customer; N. patronage; CF. boycott	Barron4841
paucity	scarcity; dearth	Barron4841
pauper	very poor person	Barron4841
peccadillo	slight offense or fault; CF. sin	Barron4841
